Saison	Kalenderwoche	Bundesland	Bundesland_ID	Altersgruppe	ARE_Konsultationsinzidenz
2023/24	2024-W16	Rheinland-Pfalz	7	15-34	1690
2023/24	2024-W16	Rheinland-Pfalz	7	60+	661
2023/24	2024-W16	Rheinland-Pfalz	7	35-59	988
2023/24	2024-W16	Baden-Wuerttemberg	8	00+	1140
2023/24	2024-W16	Baden-Wuerttemberg	8	0-4	4024
2023/24	2024-W16	Baden-Wuerttemberg	8	5-14	2211
2023/24	2024-W16	Baden-Wuerttemberg	8	15-34	1281
2023/24	2024-W16	Baden-Wuerttemberg	8	60+	477
2023/24	2024-W16	Baden-Wuerttemberg	8	35-59	879
2023/24	2024-W16	Bayern	9	00+	1066
2023/24	2024-W16	Bayern	9	0-4	4025
2023/24	2024-W16	Bayern	9	5-14	2129
2023/24	2024-W16	Bayern	9	15-34	1217
2023/24	2024-W16	Bayern	9	60+	348
2023/24	2024-W16	Bayern	9	35-59	850
2023/24	2024-W16	Saarland	10	00+	1228
2023/24	2024-W16	Saarland	10	0-4	3718
2023/24	2024-W16	Saarland	10	5-14	2233
2023/24	2024-W16	Saarland	10	15-34	1924
2023/24	2024-W16	Saarland	10	60+	541
2023/24	2024-W16	Saarland	10	35-59	889
2023/24	2024-W16	Berlin	11	00+	665
2023/24	2024-W16	Berlin	11	0-4	0
2023/24	2024-W16	Berlin	11	5-14	99
2023/24	2024-W16	Berlin	11	15-34	868
2023/24	2024-W16	Berlin	11	60+	511
2023/24	2024-W16	Berlin	11	35-59	870
2023/24	2024-W16	Brandenburg	12	00+	1286
2023/24	2024-W16	Brandenburg	12	0-4	5961
2023/24	2024-W16	Brandenburg	12	5-14	2539
2023/24	2024-W16	Brandenburg	12	15-34	1839
2023/24	2024-W16	Brandenburg	12	60+	476
2023/24	2024-W16	Brandenburg	12	35-59	957
2023/24	2024-W16	Mecklenburg-Vorpommern	13	00+	2404
2023/24	2024-W16	Mecklenburg-Vorpommern	13	0-4	14527
2023/24	2024-W16	Mecklenburg-Vorpommern	13	5-14	4997
2023/24	2024-W16	Mecklenburg-Vorpommern	13	15-34	2964
2023/24	2024-W16	Mecklenburg-Vorpommern	13	60+	673
2023/24	2024-W16	Mecklenburg-Vorpommern	13	35-59	1913
2023/24	2024-W16	Sachsen	14	00+	1043
2023/24	2024-W16	Sachsen	14	0-4	6605
2023/24	2024-W16	Sachsen	14	5-14	2777
2023/24	2024-W16	Sachsen	14	15-34	997
2023/24	2024-W16	Sachsen	14	60+	419
2023/24	2024-W16	Sachsen	14	35-59	555
2023/24	2024-W16	Sachsen-Anhalt	15	00+	1063
2023/24	2024-W16	Sachsen-Anhalt	15	0-4	8433
2023/24	2024-W16	Sachsen-Anhalt	15	5-14	2922
2023/24	2024-W16	Sachsen-Anhalt	15	15-34	1310
2023/24	2024-W16	Sachsen-Anhalt	15	60+	204
2023/24	2024-W16	Sachsen-Anhalt	15	35-59	545
2023/24	2024-W16	Thueringen	16	00+	1024
2023/24	2024-W16	Thueringen	16	0-4	5923
2023/24	2024-W16	Thueringen	16	5-14	2507
2023/24	2024-W16	Thueringen	16	15-34	1351
2023/24	2024-W16	Thueringen	16	60+	262
2023/24	2024-W16	Thueringen	16	35-59	716
2023/24	2024-W17	Bundesweit	0	00+	1278
2023/24	2024-W17	Bundesweit	0	0-4	5193
2023/24	2024-W17	Bundesweit	0	5-14	2352
2023/24	2024-W17	Bundesweit	0	15-34	1525
2023/24	2024-W17	Bundesweit	0	60+	425
2023/24	2024-W17	Bundesweit	0	35-59	1030
2023/24	2024-W17	Schleswig-Holstein	1	00+	1372
2023/24	2024-W17	Schleswig-Holstein	1	0-4	7585
2023/24	2024-W17	Schleswig-Holstein	1	5-14	1869
2023/24	2024-W17	Schleswig-Holstein	1	15-34	1782
2023/24	2024-W17	Schleswig-Holstein	1	60+	293
2023/24	2024-W17	Schleswig-Holstein	1	35-59	1182
2023/24	2024-W17	Hamburg	2	00+	847
2023/24	2024-W17	Hamburg	2	0-4	7089
2023/24	2024-W17	Hamburg	2	5-14	2112
2023/24	2024-W17	Hamburg	2	15-34	553
2023/24	2024-W17	Hamburg	2	60+	175
2023/24	2024-W17	Hamburg	2	35-59	300
2023/24	2024-W17	Niedersachsen	3	00+	1251
2023/24	2024-W17	Niedersachsen	3	0-4	4984
2023/24	2024-W17	Niedersachsen	3	5-14	2506
2023/24	2024-W17	Niedersachsen	3	15-34	1489
2023/24	2024-W17	Niedersachsen	3	60+	443
2023/24	2024-W17	Niedersachsen	3	35-59	940
2023/24	2024-W17	Bremen	4	00+	1086
2023/24	2024-W17	Bremen	4	0-4	2311
2023/24	2024-W17	Bremen	4	5-14	1289
2023/24	2024-W17	Bremen	4	15-34	1242
2023/24	2024-W17	Bremen	4	60+	441
2023/24	2024-W17	Bremen	4	35-59	1269
2023/24	2024-W17	Nordrhein-Westfalen	5	00+	1347
2023/24	2024-W17	Nordrhein-Westfalen	5	0-4	4686
2023/24	2024-W17	Nordrhein-Westfalen	5	5-14	2413
2023/24	2024-W17	Nordrhein-Westfalen	5	15-34	1643
2023/24	2024-W17	Nordrhein-Westfalen	5	60+	486
2023/24	2024-W17	Nordrhein-Westfalen	5	35-59	1112
2023/24	2024-W17	Hessen	6	00+	1235
2023/24	2024-W17	Hessen	6	0-4	5456
2023/24	2024-W17	Hessen	6	5-14	1928
2023/24	2024-W17	Hessen	6	15-34	1470
2023/24	2024-W17	Hessen	6	60+	416
2023/24	2024-W17	Hessen	6	35-59	984
2023/24	2024-W17	Rheinland-Pfalz	7	00+	1515
2023/24	2024-W17	Rheinland-Pfalz	7	0-4	4613
2023/24	2024-W17	Rheinland-Pfalz	7	5-14	2299
2023/24	2024-W17	Rheinland-Pfalz	7	15-34	1854
2023/24	2024-W17	Rheinland-Pfalz	7	60+	499
2023/24	2024-W17	Rheinland-Pfalz	7	35-59	1578
2023/24	2024-W17	Baden-Wuerttemberg	8	00+	1238
2023/24	2024-W17	Baden-Wuerttemberg	8	0-4	4887
2023/24	2024-W17	Baden-Wuerttemberg	8	5-14	2283
2023/24	2024-W17	Baden-Wuerttemberg	8	15-34	1470
2023/24	2024-W17	Baden-Wuerttemberg	8	60+	508
2023/24	2024-W17	Baden-Wuerttemberg	8	35-59	866
2023/24	2024-W17	Bayern	9	00+	1261
2023/24	2024-W17	Bayern	9	0-4	4786
2023/24	2024-W17	Bayern	9	5-14	2447
2023/24	2024-W17	Bayern	9	15-34	1544
2023/24	2024-W17	Bayern	9	60+	377
2023/24	2024-W17	Bayern	9	35-59	982
2023/24	2024-W17	Saarland	10	00+	1410
2023/24	2024-W17	Saarland	10	0-4	5140
2023/24	2024-W17	Saarland	10	5-14	2622
2023/24	2024-W17	Saarland	10	15-34	2092
2023/24	2024-W17	Saarland	10	60+	414
2023/24	2024-W17	Saarland	10	35-59	1183
2023/24	2024-W17	Berlin	11	00+	830
2023/24	2024-W17	Berlin	11	0-4	0
2023/24	2024-W17	Berlin	11	5-14	0
2023/24	2024-W17	Berlin	11	15-34	1132
2023/24	2024-W17	Berlin	11	60+	590
2023/24	2024-W17	Berlin	11	35-59	1119
2023/24	2024-W17	Brandenburg	12	00+	1577
2023/24	2024-W17	Brandenburg	12	0-4	7372
2023/24	2024-W17	Brandenburg	12	5-14	3753
2023/24	2024-W17	Brandenburg	12	15-34	1943
2023/24	2024-W17	Brandenburg	12	60+	403
2023/24	2024-W17	Brandenburg	12	35-59	1321
2023/24	2024-W17	Mecklenburg-Vorpommern	13	00+	1739
2023/24	2024-W17	Mecklenburg-Vorpommern	13	0-4	7000
2023/24	2024-W17	Mecklenburg-Vorpommern	13	5-14	2606
2023/24	2024-W17	Mecklenburg-Vorpommern	13	15-34	2136
2023/24	2024-W17	Mecklenburg-Vorpommern	13	60+	654
2023/24	2024-W17	Mecklenburg-Vorpommern	13	35-59	1873
2023/24	2024-W17	Sachsen	14	00+	1230
2023/24	2024-W17	Sachsen	14	0-4	8179
2023/24	2024-W17	Sachsen	14	5-14	2943
2023/24	2024-W17	Sachsen	14	15-34	1386
2023/24	2024-W17	Sachsen	14	60+	263
2023/24	2024-W17	Sachsen	14	35-59	824
2023/24	2024-W17	Sachsen-Anhalt	15	00+	1477
2023/24	2024-W17	Sachsen-Anhalt	15	0-4	13204
2023/24	2024-W17	Sachsen-Anhalt	15	5-14	4437
2023/24	2024-W17	Sachsen-Anhalt	15	15-34	1451
2023/24	2024-W17	Sachsen-Anhalt	15	60+	187
2023/24	2024-W17	Sachsen-Anhalt	15	35-59	796
2023/24	2024-W17	Thueringen	16	00+	1000
2023/24	2024-W17	Thueringen	16	0-4	6160
2023/24	2024-W17	Thueringen	16	5-14	2612
2023/24	2024-W17	Thueringen	16	15-34	1188
2023/24	2024-W17	Thueringen	16	60+	244
2023/24	2024-W17	Thueringen	16	35-59	697
2023/24	2024-W18	Bundesweit	0	00+	1001
2023/24	2024-W18	Bundesweit	0	0-4	4022
2023/24	2024-W18	Bundesweit	0	5-14	1868
2023/24	2024-W18	Bundesweit	0	15-34	1170
2023/24	2024-W18	Bundesweit	0	60+	379
2023/24	2024-W18	Bundesweit	0	35-59	779
2023/24	2024-W18	Schleswig-Holstein	1	00+	1054
2023/24	2024-W18	Schleswig-Holstein	1	0-4	5727
2023/24	2024-W18	Schleswig-Holstein	1	5-14	2148
2023/24	2024-W18	Schleswig-Holstein	1	15-34	1260
2023/24	2024-W18	Schleswig-Holstein	1	60+	293
2023/24	2024-W18	Schleswig-Holstein	1	35-59	728
2023/24	2024-W18	Hamburg	2	00+	717
2023/24	2024-W18	Hamburg	2	0-4	5859
2023/24	2024-W18	Hamburg	2	5-14	1659
2023/24	2024-W18	Hamburg	2	15-34	406
2023/24	2024-W18	Hamburg	2	60+	117
2023/24	2024-W18	Hamburg	2	35-59	380
2023/24	2024-W18	Niedersachsen	3	00+	1040
2023/24	2024-W18	Niedersachsen	3	0-4	4295
2023/24	2024-W18	Niedersachsen	3	5-14	2229
2023/24	2024-W18	Niedersachsen	3	15-34	1257
2023/24	2024-W18	Niedersachsen	3	60+	357
2023/24	2024-W18	Niedersachsen	3	35-59	716
2023/24	2024-W18	Bremen	4	00+	871
2023/24	2024-W18	Bremen	4	0-4	2811
2023/24	2024-W18	Bremen	4	5-14	1676
2023/24	2024-W18	Bremen	4	15-34	788
2023/24	2024-W18	Bremen	4	60+	232
2023/24	2024-W18	Bremen	4	35-59	952
2023/24	2024-W18	Nordrhein-Westfalen	5	00+	1008
2023/24	2024-W18	Nordrhein-Westfalen	5	0-4	3114
2023/24	2024-W18	Nordrhein-Westfalen	5	5-14	1608
2023/24	2024-W18	Nordrhein-Westfalen	5	15-34	1160
2023/24	2024-W18	Nordrhein-Westfalen	5	60+	460
2023/24	2024-W18	Nordrhein-Westfalen	5	35-59	911
2023/24	2024-W18	Hessen	6	00+	1024
2023/24	2024-W18	Hessen	6	0-4	4482
2023/24	2024-W18	Hessen	6	5-14	1948
2023/24	2024-W18	Hessen	6	15-34	1096
2023/24	2024-W18	Hessen	6	60+	405
2023/24	2024-W18	Hessen	6	35-59	755
2023/24	2024-W18	Rheinland-Pfalz	7	00+	1358
2023/24	2024-W18	Rheinland-Pfalz	7	0-4	4689
2023/24	2024-W18	Rheinland-Pfalz	7	5-14	1962
2023/24	2024-W18	Rheinland-Pfalz	7	15-34	1844
2023/24	2024-W18	Rheinland-Pfalz	7	60+	617
2023/24	2024-W18	Rheinland-Pfalz	7	35-59	1084
2023/24	2024-W18	Baden-Wuerttemberg	8	00+	970
2023/24	2024-W18	Baden-Wuerttemberg	8	0-4	3810
2023/24	2024-W18	Baden-Wuerttemberg	8	5-14	1923
2023/24	2024-W18	Baden-Wuerttemberg	8	15-34	1139
2023/24	2024-W18	Baden-Wuerttemberg	8	60+	386
2023/24	2024-W18	Baden-Wuerttemberg	8	35-59	663
2023/24	2024-W18	Bayern	9	00+	982
2023/24	2024-W18	Bayern	9	0-4	3531
2023/24	2024-W18	Bayern	9	5-14	1817
2023/24	2024-W18	Bayern	9	15-34	1231
2023/24	2024-W18	Bayern	9	60+	347
2023/24	2024-W18	Bayern	9	35-59	750
2023/24	2024-W18	Saarland	10	00+	973
2023/24	2024-W18	Saarland	10	0-4	3979
2023/24	2024-W18	Saarland	10	5-14	2760
2023/24	2024-W18	Saarland	10	15-34	1463
2023/24	2024-W18	Saarland	10	60+	174
2023/24	2024-W18	Saarland	10	35-59	606
2023/24	2024-W18	Berlin	11	00+	744
2023/24	2024-W18	Berlin	11	0-4	1912
2023/24	2024-W18	Berlin	11	5-14	315
2023/24	2024-W18	Berlin	11	15-34	845
2023/24	2024-W18	Berlin	11	60+	289
2023/24	2024-W18	Berlin	11	35-59	954
2023/24	2024-W18	Brandenburg	12	00+	1062
2023/24	2024-W18	Brandenburg	12	0-4	4367
2023/24	2024-W18	Brandenburg	12	5-14	2076
2023/24	2024-W18	Brandenburg	12	15-34	1243
2023/24	2024-W18	Brandenburg	12	60+	536
2023/24	2024-W18	Brandenburg	12	35-59	848
2023/24	2024-W18	Mecklenburg-Vorpommern	13	00+	1516
2023/24	2024-W18	Mecklenburg-Vorpommern	13	0-4	10840
2023/24	2024-W18	Mecklenburg-Vorpommern	13	5-14	3025
2023/24	2024-W18	Mecklenburg-Vorpommern	13	15-34	1527
2023/24	2024-W18	Mecklenburg-Vorpommern	13	60+	411
2023/24	2024-W18	Mecklenburg-Vorpommern	13	35-59	1249
2023/24	2024-W18	Sachsen	14	00+	906
2023/24	2024-W18	Sachsen	14	0-4	5946
2023/24	2024-W18	Sachsen	14	5-14	2184
2023/24	2024-W18	Sachsen	14	15-34	1057
2023/24	2024-W18	Sachsen	14	60+	248
2023/24	2024-W18	Sachsen	14	35-59	533
2023/24	2024-W18	Sachsen-Anhalt	15	00+	964
2023/24	2024-W18	Sachsen-Anhalt	15	0-4	4882
2023/24	2024-W18	Sachsen-Anhalt	15	5-14	2358
2023/24	2024-W18	Sachsen-Anhalt	15	15-34	1321
2023/24	2024-W18	Sachsen-Anhalt	15	60+	317
2023/24	2024-W18	Sachsen-Anhalt	15	35-59	668
2023/24	2024-W18	Thueringen	16	00+	734
2023/24	2024-W18	Thueringen	16	0-4	4696
2023/24	2024-W18	Thueringen	16	5-14	2337
2023/24	2024-W18	Thueringen	16	15-34	716
2023/24	2024-W18	Thueringen	16	60+	162
2023/24	2024-W18	Thueringen	16	35-59	478
2023/24	2024-W19	Bundesweit	0	00+	826
2023/24	2024-W19	Bundesweit	0	0-4	3056
2023/24	2024-W19	Bundesweit	0	5-14	1509
2023/24	2024-W19	Bundesweit	0	15-34	992
2023/24	2024-W19	Bundesweit	0	60+	331
2023/24	2024-W19	Bundesweit	0	35-59	655
2023/24	2024-W19	Schleswig-Holstein	1	00+	797
2023/24	2024-W19	Schleswig-Holstein	1	0-4	4325
2023/24	2024-W19	Schleswig-Holstein	1	5-14	1375
2023/24	2024-W19	Schleswig-Holstein	1	15-34	986
2023/24	2024-W19	Schleswig-Holstein	1	60+	248
2023/24	2024-W19	Schleswig-Holstein	1	35-59	574
2023/24	2024-W19	Hamburg	2	00+	486
2023/24	2024-W19	Hamburg	2	0-4	4265
2023/24	2024-W19	Hamburg	2	5-14	1298
2023/24	2024-W19	Hamburg	2	15-34	328
2023/24	2024-W19	Hamburg	2	60+	29
2023/24	2024-W19	Hamburg	2	35-59	160
2023/24	2024-W19	Niedersachsen	3	00+	897
2023/24	2024-W19	Niedersachsen	3	0-4	3696
2023/24	2024-W19	Niedersachsen	3	5-14	1352
2023/24	2024-W19	Niedersachsen	3	15-34	1088
2023/24	2024-W19	Niedersachsen	3	60+	369
2023/24	2024-W19	Niedersachsen	3	35-59	727
2023/24	2024-W19	Bremen	4	00+	738
2023/24	2024-W19	Bremen	4	0-4	1687
2023/24	2024-W19	Bremen	4	5-14	1932
2023/24	2024-W19	Bremen	4	15-34	688
2023/24	2024-W19	Bremen	4	60+	325
2023/24	2024-W19	Bremen	4	35-59	634
2023/24	2024-W19	Nordrhein-Westfalen	5	00+	876
2023/24	2024-W19	Nordrhein-Westfalen	5	0-4	2876
2023/24	2024-W19	Nordrhein-Westfalen	5	5-14	1475
2023/24	2024-W19	Nordrhein-Westfalen	5	15-34	1048
2023/24	2024-W19	Nordrhein-Westfalen	5	60+	371
2023/24	2024-W19	Nordrhein-Westfalen	5	35-59	741
2023/24	2024-W19	Hessen	6	00+	849
2023/24	2024-W19	Hessen	6	0-4	3281
2023/24	2024-W19	Hessen	6	5-14	1326
2023/24	2024-W19	Hessen	6	15-34	967
2023/24	2024-W19	Hessen	6	60+	362
2023/24	2024-W19	Hessen	6	35-59	706
2023/24	2024-W19	Rheinland-Pfalz	7	00+	802
2023/24	2024-W19	Rheinland-Pfalz	7	0-4	3190
2023/24	2024-W19	Rheinland-Pfalz	7	5-14	1537
2023/24	2024-W19	Rheinland-Pfalz	7	15-34	1012
2023/24	2024-W19	Rheinland-Pfalz	7	60+	220
2023/24	2024-W19	Rheinland-Pfalz	7	35-59	659
2023/24	2024-W19	Baden-Wuerttemberg	8	00+	823
2023/24	2024-W19	Baden-Wuerttemberg	8	0-4	2733
2023/24	2024-W19	Baden-Wuerttemberg	8	5-14	1444
2023/24	2024-W19	Baden-Wuerttemberg	8	15-34	1039
2023/24	2024-W19	Baden-Wuerttemberg	8	60+	364
2023/24	2024-W19	Baden-Wuerttemberg	8	35-59	606
2023/24	2024-W19	Bayern	9	00+	899
2023/24	2024-W19	Bayern	9	0-4	2997
2023/24	2024-W19	Bayern	9	5-14	1993
2023/24	2024-W19	Bayern	9	15-34	1040
2023/24	2024-W19	Bayern	9	60+	353
2023/24	2024-W19	Bayern	9	35-59	659
2023/24	2024-W19	Saarland	10	00+	772
2023/24	2024-W19	Saarland	10	0-4	1974
2023/24	2024-W19	Saarland	10	5-14	1240
2023/24	2024-W19	Saarland	10	15-34	1143
2023/24	2024-W19	Saarland	10	60+	386
2023/24	2024-W19	Saarland	10	35-59	646
2023/24	2024-W19	Berlin	11	00+	514
2023/24	2024-W19	Berlin	11	0-4	0
2023/24	2024-W19	Berlin	11	5-14	78
2023/24	2024-W19	Berlin	11	15-34	709
2023/24	2024-W19	Berlin	11	60+	333
2023/24	2024-W19	Berlin	11	35-59	687
2023/24	2024-W19	Brandenburg	12	00+	803
2023/24	2024-W19	Brandenburg	12	0-4	2169
2023/24	2024-W19	Brandenburg	12	5-14	915
2023/24	2024-W19	Brandenburg	12	15-34	1419
2023/24	2024-W19	Brandenburg	12	60+	395
2023/24	2024-W19	Brandenburg	12	35-59	726
2023/24	2024-W19	Mecklenburg-Vorpommern	13	00+	1143
2023/24	2024-W19	Mecklenburg-Vorpommern	13	0-4	5592
2023/24	2024-W19	Mecklenburg-Vorpommern	13	5-14	2159
2023/24	2024-W19	Mecklenburg-Vorpommern	13	15-34	1313
2023/24	2024-W19	Mecklenburg-Vorpommern	13	60+	486
2023/24	2024-W19	Mecklenburg-Vorpommern	13	35-59	987
2023/24	2024-W19	Sachsen	14	00+	733
2023/24	2024-W19	Sachsen	14	0-4	4648
2023/24	2024-W19	Sachsen	14	5-14	1903
2023/24	2024-W19	Sachsen	14	15-34	742
2023/24	2024-W19	Sachsen	14	60+	209
2023/24	2024-W19	Sachsen	14	35-59	469
2023/24	2024-W19	Sachsen-Anhalt	15	00+	705
2023/24	2024-W19	Sachsen-Anhalt	15	0-4	3551
2023/24	2024-W19	Sachsen-Anhalt	15	5-14	1942
2023/24	2024-W19	Sachsen-Anhalt	15	15-34	885
2023/24	2024-W19	Sachsen-Anhalt	15	60+	202
2023/24	2024-W19	Sachsen-Anhalt	15	35-59	509
2023/24	2024-W19	Thueringen	16	00+	693
2023/24	2024-W19	Thueringen	16	0-4	3583
2023/24	2024-W19	Thueringen	16	5-14	2201
2023/24	2024-W19	Thueringen	16	15-34	814
2023/24	2024-W19	Thueringen	16	60+	207
2023/24	2024-W19	Thueringen	16	35-59	414
2023/24	2024-W20	Bundesweit	0	00+	1090
2023/24	2024-W20	Bundesweit	0	0-4	4097
2023/24	2024-W20	Bundesweit	0	5-14	1879
2023/24	2024-W20	Bundesweit	0	15-34	1338
2023/24	2024-W20	Bundesweit	0	60+	432
2023/24	2024-W20	Bundesweit	0	35-59	874
2023/24	2024-W20	Schleswig-Holstein	1	00+	1209
2023/24	2024-W20	Schleswig-Holstein	1	0-4	5020
2023/24	2024-W20	Schleswig-Holstein	1	5-14	1677
2023/24	2024-W20	Schleswig-Holstein	1	15-34	1711
2023/24	2024-W20	Schleswig-Holstein	1	60+	440
2023/24	2024-W20	Schleswig-Holstein	1	35-59	985
2023/24	2024-W20	Hamburg	2	00+	632
2023/24	2024-W20	Hamburg	2	0-4	4031
2023/24	2024-W20	Hamburg	2	5-14	1469
2023/24	2024-W20	Hamburg	2	15-34	631
2023/24	2024-W20	Hamburg	2	60+	129
2023/24	2024-W20	Hamburg	2	35-59	266
2023/24	2024-W20	Niedersachsen	3	00+	944
2023/24	2024-W20	Niedersachsen	3	0-4	4052
2023/24	2024-W20	Niedersachsen	3	5-14	1523
2023/24	2024-W20	Niedersachsen	3	15-34	945
2023/24	2024-W20	Niedersachsen	3	60+	504
2023/24	2024-W20	Niedersachsen	3	35-59	742
2023/24	2024-W20	Bremen	4	00+	575
2023/24	2024-W20	Bremen	4	0-4	2249
2023/24	2024-W20	Bremen	4	5-14	1483
2023/24	2024-W20	Bremen	4	15-34	412
2023/24	2024-W20	Bremen	4	60+	232
2023/24	2024-W20	Bremen	4	35-59	476
2023/24	2024-W20	Nordrhein-Westfalen	5	00+	1115
2023/24	2024-W20	Nordrhein-Westfalen	5	0-4	3320
2023/24	2024-W20	Nordrhein-Westfalen	5	5-14	1707
2023/24	2024-W20	Nordrhein-Westfalen	5	15-34	1437
2023/24	2024-W20	Nordrhein-Westfalen	5	60+	448
2023/24	2024-W20	Nordrhein-Westfalen	5	35-59	990
2023/24	2024-W20	Hessen	6	00+	1348
2023/24	2024-W20	Hessen	6	0-4	4614
2023/24	2024-W20	Hessen	6	5-14	2067
2023/24	2024-W20	Hessen	6	15-34	1586
2023/24	2024-W20	Hessen	6	60+	579
2023/24	2024-W20	Hessen	6	35-59	1177
2023/24	2024-W20	Rheinland-Pfalz	7	00+	1236
2023/24	2024-W20	Rheinland-Pfalz	7	0-4	4345
2023/24	2024-W20	Rheinland-Pfalz	7	5-14	2323
2023/24	2024-W20	Rheinland-Pfalz	7	15-34	1301
2023/24	2024-W20	Rheinland-Pfalz	7	60+	384
2023/24	2024-W20	Rheinland-Pfalz	7	35-59	1242
2023/24	2024-W20	Baden-Wuerttemberg	8	00+	1120
2023/24	2024-W20	Baden-Wuerttemberg	8	0-4	3890
2023/24	2024-W20	Baden-Wuerttemberg	8	5-14	1974
2023/24	2024-W20	Baden-Wuerttemberg	8	15-34	1419
2023/24	2024-W20	Baden-Wuerttemberg	8	60+	521
2023/24	2024-W20	Baden-Wuerttemberg	8	35-59	772
2023/24	2024-W20	Bayern	9	00+	1191
2023/24	2024-W20	Bayern	9	0-4	4363
2023/24	2024-W20	Bayern	9	5-14	2260
2023/24	2024-W20	Bayern	9	15-34	1495
2023/24	2024-W20	Bayern	9	60+	462
2023/24	2024-W20	Bayern	9	35-59	849
2023/24	2024-W20	Saarland	10	00+	1061
2023/24	2024-W20	Saarland	10	0-4	4300
2023/24	2024-W20	Saarland	10	5-14	2243
2023/24	2024-W20	Saarland	10	15-34	1323
2023/24	2024-W20	Saarland	10	60+	444
2023/24	2024-W20	Saarland	10	35-59	788
2023/24	2024-W20	Berlin	11	00+	690
2023/24	2024-W20	Berlin	11	0-4	850
2023/24	2024-W20	Berlin	11	5-14	282
2023/24	2024-W20	Berlin	11	15-34	995
2023/24	2024-W20	Berlin	11	60+	380
2023/24	2024-W20	Berlin	11	35-59	774
2023/24	2024-W20	Brandenburg	12	00+	1027
2023/24	2024-W20	Brandenburg	12	0-4	3757
2023/24	2024-W20	Brandenburg	12	5-14	2032
2023/24	2024-W20	Brandenburg	12	15-34	1647
2023/24	2024-W20	Brandenburg	12	60+	288
2023/24	2024-W20	Brandenburg	12	35-59	880
2023/24	2024-W20	Mecklenburg-Vorpommern	13	00+	1373
2023/24	2024-W20	Mecklenburg-Vorpommern	13	0-4	12490
2023/24	2024-W20	Mecklenburg-Vorpommern	13	5-14	3590
2023/24	2024-W20	Mecklenburg-Vorpommern	13	15-34	1221
2023/24	2024-W20	Mecklenburg-Vorpommern	13	60+	299
2023/24	2024-W20	Mecklenburg-Vorpommern	13	35-59	765
2023/24	2024-W20	Sachsen	14	00+	1006
2023/24	2024-W20	Sachsen	14	0-4	6457
2023/24	2024-W20	Sachsen	14	5-14	2085
2023/24	2024-W20	Sachsen	14	15-34	1134
2023/24	2024-W20	Sachsen	14	60+	294
2023/24	2024-W20	Sachsen	14	35-59	711
2023/24	2024-W20	Sachsen-Anhalt	15	00+	829
2023/24	2024-W20	Sachsen-Anhalt	15	0-4	4551
2023/24	2024-W20	Sachsen-Anhalt	15	5-14	1757
2023/24	2024-W20	Sachsen-Anhalt	15	15-34	1197
2023/24	2024-W20	Sachsen-Anhalt	15	60+	158
2023/24	2024-W20	Sachsen-Anhalt	15	35-59	700
2023/24	2024-W20	Thueringen	16	00+	1014
2023/24	2024-W20	Thueringen	16	0-4	4922
2023/24	2024-W20	Thueringen	16	5-14	2129
2023/24	2024-W20	Thueringen	16	15-34	1326
2023/24	2024-W20	Thueringen	16	60+	397
2023/24	2024-W20	Thueringen	16	35-59	770
2023/24	2024-W21	Bundesweit	0	00+	835
2023/24	2024-W21	Bundesweit	0	0-4	2901
2023/24	2024-W21	Bundesweit	0	5-14	1155
2023/24	2024-W21	Bundesweit	0	15-34	1041
2023/24	2024-W21	Bundesweit	0	60+	349
2023/24	2024-W21	Bundesweit	0	35-59	754
2023/24	2024-W21	Schleswig-Holstein	1	00+	848
2023/24	2024-W21	Schleswig-Holstein	1	0-4	3333
2023/24	2024-W21	Schleswig-Holstein	1	5-14	1664
2023/24	2024-W21	Schleswig-Holstein	1	15-34	979
2023/24	2024-W21	Schleswig-Holstein	1	60+	385
2023/24	2024-W21	Schleswig-Holstein	1	35-59	651
2023/24	2024-W21	Hamburg	2	00+	402
2023/24	2024-W21	Hamburg	2	0-4	2390
2023/24	2024-W21	Hamburg	2	5-14	563
2023/24	2024-W21	Hamburg	2	15-34	207
2023/24	2024-W21	Hamburg	2	60+	117
2023/24	2024-W21	Hamburg	2	35-59	420
2023/24	2024-W21	Niedersachsen	3	00+	795
2023/24	2024-W21	Niedersachsen	3	0-4	3025
2023/24	2024-W21	Niedersachsen	3	5-14	1248
2023/24	2024-W21	Niedersachsen	3	15-34	876
2023/24	2024-W21	Niedersachsen	3	60+	365
2023/24	2024-W21	Niedersachsen	3	35-59	690
2023/24	2024-W21	Bremen	4	00+	642
2023/24	2024-W21	Bremen	4	0-4	2124
2023/24	2024-W21	Bremen	4	5-14	1644
2023/24	2024-W21	Bremen	4	15-34	638
2023/24	2024-W21	Bremen	4	60+	302
2023/24	2024-W21	Bremen	4	35-59	416
2023/24	2024-W21	Nordrhein-Westfalen	5	00+	772
2023/24	2024-W21	Nordrhein-Westfalen	5	0-4	2378
2023/24	2024-W21	Nordrhein-Westfalen	5	5-14	1167
2023/24	2024-W21	Nordrhein-Westfalen	5	15-34	934
2023/24	2024-W21	Nordrhein-Westfalen	5	60+	305
2023/24	2024-W21	Nordrhein-Westfalen	5	35-59	725
2023/24	2024-W21	Hessen	6	00+	1090
2023/24	2024-W21	Hessen	6	0-4	3452
2023/24	2024-W21	Hessen	6	5-14	1600
2023/24	2024-W21	Hessen	6	15-34	1416
2023/24	2024-W21	Hessen	6	60+	431
2023/24	2024-W21	Hessen	6	35-59	949
